FID,NewId,FIRST_NewI,MEAN_piveg,MEAN_piv_1,SUM_Drink_,Latitude,Longitude,Area
244,244,244,65.000000000000000,1.000000000000000,897249.000000000000000,44.056112693400003,-121.627038642000000,89.535464909400005
245,245,245,0.000000000000000,0.000000000000000,16958.199218800000000,44.039056050500001,-121.625153342000000,1.696641613730000
246,246,246,0.000000000000000,0.000000000000000,42589.300781300000000,44.037067077700002,-121.612004383000000,4.260974414050000
247,247,247,0.000000000000000,0.000000000000000,33380.398437500000000,44.027642875200002,-121.650486535000000,3.339691134770000
248,248,248,0.000000000000000,0.000000000000000,349426.000000000000000,44.008880413000000,-121.666725391000000,32.588858248500003
249,249,249,0.000000000000000,0.000000000000000,49140.300781300000000,44.022065579699998,-121.682285291000000,4.916529151960000
250,250,250,0.000000000000000,0.000000000000000,59922.000000000000000,44.021393282799998,-121.675941705000000,5.995236991980000
251,251,251,0.000000000000000,0.000000000000000,17231.199218800000000,44.052344208299999,-121.615399721000000,1.723955765930000
252,252,252,0.000000000000000,0.000000000000000,9519.200195310000700,44.052354596699999,-121.617345914000000,0.952380643497000
253,253,253,0.000000000000000,0.000000000000000,18718.099609400000000,44.051565728100002,-121.627761896000000,1.872725814300000
254,254,254,0.000000000000000,0.000000000000000,7467.109863280000400,44.051668845599998,-121.620474149000000,0.747072543894000
255,255,255,0.000000000000000,0.000000000000000,71281.796875000000000,44.022390296399998,-121.690084278000000,7.131839997130000
256,256,256,0.000000000000000,0.000000000000000,179091.000000000000000,44.031838371600003,-121.647000941000000,17.917957317799999
257,257,257,0.000000000000000,0.000000000000000,39695.101562500000000,44.035408927399999,-121.632955346000000,3.971449997730000
258,258,258,0.000000000000000,0.000000000000000,12197.400390600000000,44.021396011699998,-121.631379386000010,1.220332506750000
259,259,259,0.000000000000000,0.000000000000000,14855.599609400000000,44.042985769300003,-121.613999717000000,1.486274203830000
260,260,260,0.000000000000000,0.000000000000000,47773.101562500000000,44.040790593499999,-121.613276834000000,4.779606088380000
261,261,261,0.000000000000000,0.000000000000000,23059.199218800000000,44.045142110299999,-121.642711844000000,2.307055756960000
262,262,262,0.000000000000000,0.000000000000000,16683.000000000000000,44.034025335400003,-121.664152309000000,1.669138497280000
263,263,263,0.000000000000000,0.000000000000000,108594.000000000000000,44.032653341000000,-121.671323961000000,10.864846003100000
264,264,264,52.500000000000000,2.000000000000000,582271.000000000000000,44.018328263100003,-121.608973281000000,58.254840582200003
265,265,265,40.000000000000000,2.000000000000000,133204.000000000000000,44.005854549500000,-121.650533014000000,13.326969564800001
266,266,266,0.000000000000000,0.000000000000000,507789.000000000000000,44.051453320699999,-121.638983829000000,28.592358217800001
267,267,267,0.000000000000000,0.000000000000000,76937.398437500000000,44.055470772299998,-121.629669860000010,7.697503831390000
268,268,268,45.000000000000000,1.000000000000000,88066.898437500000000,44.006043738700001,-121.653574524000010,8.811044526640000
269,269,269,0.000000000000000,0.000000000000000,45722.800781300000000,44.018583452900003,-121.653495034000000,4.574548767730000
270,270,270,0.000000000000000,0.000000000000000,7314.950195309999800,44.031801660500001,-121.567708850000000,0.731830730546000
271,271,271,0.000000000000000,0.000000000000000,80981.703125000000000,44.019507931100001,-121.688076663999990,3.238329850990000
272,272,272,0.000000000000000,0.000000000000000,979237.000000000000000,44.032732459899997,-121.565853997000000,0.354904844186000
273,273,273,0.000000000000000,0.000000000000000,32434.300781300000000,44.027041290900002,-121.571172988000000,3.244921115190000
274,274,274,0.000000000000000,0.000000000000000,19852.300781300000000,44.026390462099997,-121.566911426000000,1.670740499510000
275,275,275,0.000000000000000,0.000000000000000,181602.000000000000000,44.033051972899997,-121.573082681000000,18.168613898299999
276,276,276,0.000000000000000,0.000000000000000,20993.300781300000000,44.034763982400001,-121.577850385000000,2.100304155380000
277,277,277,70.000000000000000,1.000000000000000,154201.000000000000000,44.018498428100003,-121.624804267000000,15.427560742300001
278,278,278,0.000000000000000,0.000000000000000,20725.000000000000000,44.033157858599999,-121.566518184000000,1.989516461700000
279,279,279,0.000000000000000,0.000000000000000,41260.500000000000000,43.999682207699998,-121.575383126999990,2.030317727840000
280,280,280,0.000000000000000,0.000000000000000,14169.400390600000000,44.000270409099997,-121.606097821000010,1.417600982700000
281,281,281,0.000000000000000,0.000000000000000,74758.101562500000000,44.000789411100001,-121.664419169000000,1.947296349360000
282,282,282,0.000000000000000,0.000000000000000,693151.000000000000000,43.989602228199999,-121.650421839000000,8.605399214389999
283,283,283,81.250000000000000,3.000000000000000,349473.500000000000000,44.018824607299997,-121.586925015000010,34.963640837299998
284,284,284,81.000000000000000,3.000000000000000,141620.000000000000000,44.008414786300001,-121.597226191999990,14.168689526500000
285,285,285,35.000000000000000,3.000000000000000,175736.000000000000000,44.016129587499996,-121.670508487000010,17.582452093699999
286,286,286,66.000000000000000,3.000000000000000,237595.000000000000000,44.028678979299997,-121.612546276000000,23.770833823899999
287,287,287,30.000000000000000,2.000000000000000,200125.199219000000000,44.034504009999999,-121.605695658000000,20.022045700600000
288,288,288,80.000000000000000,2.000000000000000,152262.000000000000000,44.038183479099999,-121.594379882000000,15.233415205700000
289,289,289,60.000000000000000,2.000000000000000,215409.800781000000000,44.038957072899997,-121.577690442000010,21.550965308999999
290,290,290,50.000000000000000,2.000000000000000,236543.000000000000000,44.047567441699996,-121.579729950000000,23.665361427000001
291,291,291,80.000000000000000,3.000000000000000,100798.000000000000000,44.026960211999999,-121.586351451000000,10.084480311000000
292,292,292,60.000000000000000,3.000000000000000,65213.199218800000000,44.028621367299998,-121.589915275000000,6.524370765580000
293,293,293,70.000000000000000,2.000000000000000,30727.800781300000000,44.028767359000000,-121.592957792000010,3.074218088590000
294,294,294,20.000000000000000,2.000000000000000,110257.000000000000000,44.002204813600002,-121.589401646000000,11.030833789200001
295,295,295,65.000000000000000,3.000000000000000,149365.000000000000000,44.033760800099998,-121.593821361000000,14.943557422900000
296,296,296,85.000000000000000,3.000000000000000,112610.000000000000000,44.032037034799998,-121.589803440000000,11.266231827500000
297,297,297,48.333333333299997,1.000000000000000,93285.779296900000000,44.010462117300001,-121.572043975000000,9.332847634400000
298,298,298,47.500000000000000,2.000000000000000,135676.296875000000000,44.009627295000001,-121.566332008000000,7.021784471150000
299,299,299,27.500000000000000,2.000000000000000,50876.701171900000000,44.008005742300000,-121.609034092000000,5.090087080870000
300,300,300,50.000000000000000,3.000000000000000,34291.199218800000000,44.006754720700002,-121.608083128000000,3.430743192080000
301,301,301,35.000000000000000,2.000000000000000,31239.599609400000000,44.022542338699999,-121.584910608000000,3.125410319390000
302,302,302,20.000000000000000,3.000000000000000,64747.601562500000000,43.989397258300002,-121.587351487000010,6.477633616200000
